image_id,image_path,dataset_name,task,split,Arched_Eyebrows,Bushy_Eyebrows,Narrow_Eyes,Big_Lips,Big_Nose,Pointy_Nose,High_Cheekbones,Oval_Face
000252,datasets\processed\celeba\images\000252.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
000253,datasets\processed\celeba\images\000253.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
000254,datasets\processed\celeba\images\000254.jpg,celeba,facial_attributes,unassigned,1,1,1,1,0,0,1,0
000255,datasets\processed\celeba\images\000255.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,0,0,0
000256,datasets\processed\celeba\images\000256.jpg,celeba,facial_attributes,unassigned,0,1,0,1,0,0,1,0
000257,datasets\processed\celeba\images\000257.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000258,datasets\processed\celeba\images\000258.jpg,celeba,facial_attributes,unassigned,1,1,0,1,0,1,1,0
000259,datasets\processed\celeba\images\000259.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
000260,datasets\processed\celeba\images\000260.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
000261,datasets\processed\celeba\images\000261.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
000262,datasets\processed\celeba\images\000262.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
000263,datasets\processed\celeba\images\000263.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000264,datasets\processed\celeba\images\000264.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
000265,datasets\processed\celeba\images\000265.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
000266,datasets\processed\celeba\images\000266.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,1
000267,datasets\processed\celeba\images\000267.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
000268,datasets\processed\celeba\images\000268.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000269,datasets\processed\celeba\images\000269.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,1
000270,datasets\processed\celeba\images\000270.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
000271,datasets\processed\celeba\images\000271.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
000272,datasets\processed\celeba\images\000272.jpg,celeba,facial_attributes,unassigned,0,1,0,1,1,0,1,0
000273,datasets\processed\celeba\images\000273.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,1
000274,datasets\processed\celeba\images\000274.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
000275,datasets\processed\celeba\images\000275.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
000276,datasets\processed\celeba\images\000276.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
000277,datasets\processed\celeba\images\000277.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
000278,datasets\processed\celeba\images\000278.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,0,1,1
000279,datasets\processed\celeba\images\000279.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,0
000280,datasets\processed\celeba\images\000280.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,1,0,1
000281,datasets\processed\celeba\images\000281.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,0
000282,datasets\processed\celeba\images\000282.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000283,datasets\processed\celeba\images\000283.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000284,datasets\processed\celeba\images\000284.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,0
000285,datasets\processed\celeba\images\000285.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,1
000286,datasets\processed\celeba\images\000286.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,0,0
000287,datasets\processed\celeba\images\000287.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
000288,datasets\processed\celeba\images\000288.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000289,datasets\processed\celeba\images\000289.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000290,datasets\processed\celeba\images\000290.jpg,celeba,facial_attributes,unassigned,1,1,0,0,0,1,0,0
000291,datasets\processed\celeba\images\000291.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000292,datasets\processed\celeba\images\000292.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
000293,datasets\processed\celeba\images\000293.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000294,datasets\processed\celeba\images\000294.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,0
000295,datasets\processed\celeba\images\000295.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000296,datasets\processed\celeba\images\000296.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
000297,datasets\processed\celeba\images\000297.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
000298,datasets\processed\celeba\images\000298.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
000299,datasets\processed\celeba\images\000299.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,0
000300,datasets\processed\celeba\images\000300.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,0
000301,datasets\processed\celeba\images\000301.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
000302,datasets\processed\celeba\images\000302.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
000303,datasets\processed\celeba\images\000303.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,0,0,0
000304,datasets\processed\celeba\images\000304.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
000305,datasets\processed\celeba\images\000305.jpg,celeba,facial_attributes,unassigned,0,1,0,1,0,0,0,0
000306,datasets\processed\celeba\images\000306.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,0,0
000307,datasets\processed\celeba\images\000307.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000308,datasets\processed\celeba\images\000308.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,0,0
000309,datasets\processed\celeba\images\000309.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
000310,datasets\processed\celeba\images\000310.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000311,datasets\processed\celeba\images\000311.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,1
000312,datasets\processed\celeba\images\000312.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
000313,datasets\processed\celeba\images\000313.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,1,0
000314,datasets\processed\celeba\images\000314.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000315,datasets\processed\celeba\images\000315.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,0,1
000316,datasets\processed\celeba\images\000316.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,1
000317,datasets\processed\celeba\images\000317.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,0
000318,datasets\processed\celeba\images\000318.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,1,1,0
000319,datasets\processed\celeba\images\000319.jpg,celeba,facial_attributes,unassigned,0,0,1,1,0,0,0,0
000320,datasets\processed\celeba\images\000320.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,1,0,0
000321,datasets\processed\celeba\images\000321.jpg,celeba,facial_attributes,unassigned,0,0,1,1,0,0,0,0
000322,datasets\processed\celeba\images\000322.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
000323,datasets\processed\celeba\images\000323.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
000324,datasets\processed\celeba\images\000324.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000325,datasets\processed\celeba\images\000325.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
000326,datasets\processed\celeba\images\000326.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000327,datasets\processed\celeba\images\000327.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,1,0
000328,datasets\processed\celeba\images\000328.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
000329,datasets\processed\celeba\images\000329.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
000330,datasets\processed\celeba\images\000330.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000331,datasets\processed\celeba\images\000331.jpg,celeba,facial_attributes,unassigned,0,0,1,1,0,0,0,0
000332,datasets\processed\celeba\images\000332.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
000333,datasets\processed\celeba\images\000333.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
000334,datasets\processed\celeba\images\000334.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,0,1,1
000335,datasets\processed\celeba\images\000335.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000336,datasets\processed\celeba\images\000336.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,1,1
000337,datasets\processed\celeba\images\000337.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
000338,datasets\processed\celeba\images\000338.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000339,datasets\processed\celeba\images\000339.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000340,datasets\processed\celeba\images\000340.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,1,1,0
000341,datasets\processed\celeba\images\000341.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
000342,datasets\processed\celeba\images\000342.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
000343,datasets\processed\celeba\images\000343.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,1,0,0
000344,datasets\processed\celeba\images\000344.jpg,celeba,facial_attributes,unassigned,1,1,0,1,0,1,0,1
000345,datasets\processed\celeba\images\000345.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
000346,datasets\processed\celeba\images\000346.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
000347,datasets\processed\celeba\images\000347.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000348,datasets\processed\celeba\images\000348.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
000349,datasets\processed\celeba\images\000349.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
000350,datasets\processed\celeba\images\000350.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
000351,datasets\processed\celeba\images\000351.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000352,datasets\processed\celeba\images\000352.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
000353,datasets\processed\celeba\images\000353.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,1
000354,datasets\processed\celeba\images\000354.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
000355,datasets\processed\celeba\images\000355.jpg,celeba,facial_attributes,unassigned,1,1,0,1,1,0,0,1
000356,datasets\processed\celeba\images\000356.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,0,0
000357,datasets\processed\celeba\images\000357.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,1,0
000358,datasets\processed\celeba\images\000358.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
000359,datasets\processed\celeba\images\000359.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
000360,datasets\processed\celeba\images\000360.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000361,datasets\processed\celeba\images\000361.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
000362,datasets\processed\celeba\images\000362.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
000363,datasets\processed\celeba\images\000363.jpg,celeba,facial_attributes,unassigned,0,1,1,0,0,0,0,0
000364,datasets\processed\celeba\images\000364.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,0,1,1
000365,datasets\processed\celeba\images\000365.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
000366,datasets\processed\celeba\images\000366.jpg,celeba,facial_attributes,unassigned,0,0,1,1,1,0,0,0
000367,datasets\processed\celeba\images\000367.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
000368,datasets\processed\celeba\images\000368.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000369,datasets\processed\celeba\images\000369.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000370,datasets\processed\celeba\images\000370.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,1,0,1
000371,datasets\processed\celeba\images\000371.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,0
000372,datasets\processed\celeba\images\000372.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
000373,datasets\processed\celeba\images\000373.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
000374,datasets\processed\celeba\images\000374.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,1
000375,datasets\processed\celeba\images\000375.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
000376,datasets\processed\celeba\images\000376.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000377,datasets\processed\celeba\images\000377.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000378,datasets\processed\celeba\images\000378.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,1
000379,datasets\processed\celeba\images\000379.jpg,celeba,facial_attributes,unassigned,0,1,0,1,1,0,0,0
000380,datasets\processed\celeba\images\000380.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000381,datasets\processed\celeba\images\000381.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,1,0
000382,datasets\processed\celeba\images\000382.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,1
000383,datasets\processed\celeba\images\000383.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,0
000384,datasets\processed\celeba\images\000384.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000385,datasets\processed\celeba\images\000385.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,0,1
000386,datasets\processed\celeba\images\000386.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,1
000387,datasets\processed\celeba\images\000387.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,0,1,0
000388,datasets\processed\celeba\images\000388.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
000389,datasets\processed\celeba\images\000389.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,1
000390,datasets\processed\celeba\images\000390.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000391,datasets\processed\celeba\images\000391.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
000392,datasets\processed\celeba\images\000392.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
000393,datasets\processed\celeba\images\000393.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,0
000394,datasets\processed\celeba\images\000394.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
000395,datasets\processed\celeba\images\000395.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,1,0,0
000396,datasets\processed\celeba\images\000396.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000397,datasets\processed\celeba\images\000397.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000398,datasets\processed\celeba\images\000398.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000399,datasets\processed\celeba\images\000399.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,0,0
000400,datasets\processed\celeba\images\000400.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000401,datasets\processed\celeba\images\000401.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000402,datasets\processed\celeba\images\000402.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
000403,datasets\processed\celeba\images\000403.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,0,0,0
000404,datasets\processed\celeba\images\000404.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,0
000405,datasets\processed\celeba\images\000405.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,1,0,0
000406,datasets\processed\celeba\images\000406.jpg,celeba,facial_attributes,unassigned,0,1,0,1,0,1,1,0
000407,datasets\processed\celeba\images\000407.jpg,celeba,facial_attributes,unassigned,1,0,0,1,0,0,1,0
000408,datasets\processed\celeba\images\000408.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,1,0,0
000409,datasets\processed\celeba\images\000409.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,0
000410,datasets\processed\celeba\images\000410.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,0,1,0
000411,datasets\processed\celeba\images\000411.jpg,celeba,facial_attributes,unassigned,1,0,1,0,0,1,1,1
000412,datasets\processed\celeba\images\000412.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000413,datasets\processed\celeba\images\000413.jpg,celeba,facial_attributes,unassigned,0,0,1,0,1,0,1,1
000414,datasets\processed\celeba\images\000414.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
000415,datasets\processed\celeba\images\000415.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000416,datasets\processed\celeba\images\000416.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,0,1
000417,datasets\processed\celeba\images\000417.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,0,0
000418,datasets\processed\celeba\images\000418.jpg,celeba,facial_attributes,unassigned,1,1,0,0,1,0,0,0
000419,datasets\processed\celeba\images\000419.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,1
000420,datasets\processed\celeba\images\000420.jpg,celeba,facial_attributes,unassigned,1,0,0,1,1,0,1,0
000421,datasets\processed\celeba\images\000421.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,1,1
000422,datasets\processed\celeba\images\000422.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000423,datasets\processed\celeba\images\000423.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,1,0,0
000424,datasets\processed\celeba\images\000424.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000425,datasets\processed\celeba\images\000425.jpg,celeba,facial_attributes,unassigned,0,0,0,0,1,0,1,1
000426,datasets\processed\celeba\images\000426.jpg,celeba,facial_attributes,unassigned,0,0,0,1,0,0,0,0
000427,datasets\processed\celeba\images\000427.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,1,0,0
000428,datasets\processed\celeba\images\000428.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,1,1
000429,datasets\processed\celeba\images\000429.jpg,celeba,facial_attributes,unassigned,0,0,0,1,1,0,0,0
000430,datasets\processed\celeba\images\000430.jpg,celeba,facial_attributes,unassigned,0,0,0,0,0,0,1,0
000431,datasets\processed\celeba\images\000431.jpg,celeba,facial_attributes,unassigned,1,0,0,0,1,1,1,0
000432,datasets\processed\celeba\images\000432.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,0,0
000433,datasets\processed\celeba\images\000433.jpg,celeba,facial_attributes,unassigned,0,1,0,0,0,0,1,1
000434,datasets\processed\celeba\images\000434.jpg,celeba,facial_attributes,unassigned,0,1,0,0,1,0,0,0
000435,datasets\processed\celeba\images\000435.jpg,celeba,facial_attributes,unassigned,0,0,1,0,0,0,1,1
000436,datasets\processed\celeba\images\000436.jpg,celeba,facial_attributes,unassigned,1,0,0,0,0,0,1,0
