image_id,image_path,dataset_name,task,split,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
d908bdbcab52fd0c69a248cc43d200ad,datasets\raw\fitzpatrick17k\images\d908bdbcab52fd0c69a248cc43d200ad.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hot_water_burn/hot_water_burn1.jpg,httpwwwdermaamincomsiteimagesclinicalpichhotwaterburnhotwaterburn1jpg.jpg
f944b734a9fc37ff262da8b313300d25,datasets\raw\fitzpatrick17k\images\f944b734a9fc37ff262da8b313300d25.jpg,fitzpatrick17k,skin_tone,unassigned,1,2,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption141.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption141jpg.jpg
67ac5bbaeb3f15071e74a36f64270aef,datasets\raw\fitzpatrick17k\images\67ac5bbaeb3f15071e74a36f64270aef.jpg,fitzpatrick17k,skin_tone,unassigned,-1,1,dermatofibroma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma57.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma57jpg.jpg
23e9d3d002a88c0b3c5b9c5c95876d38,datasets\raw\fitzpatrick17k\images\23e9d3d002a88c0b3c5b9c5c95876d38.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum14.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum14jpg.jpg
997d8434ffab55de06dc1759f4525d57,datasets\raw\fitzpatrick17k\images\997d8434ffab55de06dc1759f4525d57.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum119.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum119jpg.jpg
025074f01318b141392d5d8ae3824e8d,datasets\raw\fitzpatrick17k\images\025074f01318b141392d5d8ae3824e8d.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies43.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies43jpg.jpg
d60b7061146729d32cfe2fba4b089278,datasets\raw\fitzpatrick17k\images\d60b7061146729d32cfe2fba4b089278.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,cheilitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/melkersson-rosenthal-syndrome/melkersson-rosenthal-syndrome3.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelkerssonrosenthalsyndromemelkerssonrosenthalsyndrome3jpg.jpg
805e1d42b9f0af58c33fc1f9e2c6d0e4,datasets\raw\fitzpatrick17k\images\805e1d42b9f0af58c33fc1f9e2c6d0e4.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa19.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa19jpg.jpg
3e9d90d0dbde2afe3fc1e0cd72f04379,datasets\raw\fitzpatrick17k\images\3e9d90d0dbde2afe3fc1e0cd72f04379.jpg,fitzpatrick17k,skin_tone,unassigned,2,-1,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease4.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease4jpg.jpg
bb18c8800c62e37bd21641ad30aa3982,datasets\raw\fitzpatrick17k\images\bb18c8800c62e37bd21641ad30aa3982.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,nevocytic nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus15.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus15jpg.jpg
dab1abcb214f3e1cf7b509fa75972eb7,datasets\raw\fitzpatrick17k\images\dab1abcb214f3e1cf7b509fa75972eb7.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide99.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide99jpg.jpg
9b39239bae217b6f29603dddf3f24d56,datasets\raw\fitzpatrick17k\images\9b39239bae217b6f29603dddf3f24d56.jpg,fitzpatrick17k,skin_tone,unassigned,3,1,porphyria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda51.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporphyriacutaneatardaporphyriacutaneatarda51jpg.jpg
abd80d96eade01f32e5bf22a33a735b5,datasets\raw\fitzpatrick17k\images\abd80d96eade01f32e5bf22a33a735b5.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome53.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweetsyndromesweetsyndrome53jpg.jpg
81c007db8cc1bc57cb08bcc00dda653b,datasets\raw\fitzpatrick17k\images\81c007db8cc1bc57cb08bcc00dda653b.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,superficial spreading melanoma ssm,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma112.jpg,httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma112jpg.jpg
5a3d754f30836ede76691cdf1b4f0cfb,datasets\raw\fitzpatrick17k\images\5a3d754f30836ede76691cdf1b4f0cfb.jpg,fitzpatrick17k,skin_tone,unassigned,3,1,porokeratosis of mibelli,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli56.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli56jpg.jpg
a4fbf75b5f55d41fccfab653a7a1a5cf,datasets\raw\fitzpatrick17k\images\a4fbf75b5f55d41fccfab653a7a1a5cf.jpg,fitzpatrick17k,skin_tone,unassigned,4,-1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital7.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisgenitalpsoriasisgenital7jpg.jpg
677d022c11c0d454bf58e76ab26852f0,datasets\raw\fitzpatrick17k\images\677d022c11c0d454bf58e76ab26852f0.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma57.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma57jpg.jpg
62f8df393e05fd7e1588d70891238f53,datasets\raw\fitzpatrick17k\images\62f8df393e05fd7e1588d70891238f53.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,milia,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria20.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmiliariamiliaria20jpg.jpg
d6dfb47fe3c00e624af51b3548b8ee5e,datasets\raw\fitzpatrick17k\images\d6dfb47fe3c00e624af51b3548b8ee5e.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum10.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomapyogenicumgranulomapyogenicum10jpg.jpg
3eb192d5b5c1d44b6f52ab1bc6f390e6,datasets\raw\fitzpatrick17k\images\3eb192d5b5c1d44b6f52ab1bc6f390e6.jpg,fitzpatrick17k,skin_tone,unassigned,3,3,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppapillomatosisconfluentreticulatedpapillomatosisconfluentreticulated18jpg.jpg
6d3346e06233d2445f6b19075facfaed,datasets\raw\fitzpatrick17k\images\6d3346e06233d2445f6b19075facfaed.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-small-nodular-type/sarcoidosis-small-nodular-type1.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissmallnodulartypesarcoidosissmallnodulartype1jpg.jpg
a45a2533b5e4ac6b482b4bc8439e4166,datasets\raw\fitzpatrick17k\images\a45a2533b5e4ac6b482b4bc8439e4166.jpg,fitzpatrick17k,skin_tone,unassigned,3,1,neurotic excoriations,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurotic-excoriations/neurotic-excoriations39.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneuroticexcoriationsneuroticexcoriations39jpg.jpg
b8bf2ccc8ceeb97d4bc30c16d536834f,datasets\raw\fitzpatrick17k\images\b8bf2ccc8ceeb97d4bc30c16d536834f.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,neurofibromatosis,genodermatoses,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome50.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome50jpg.jpg
d98b961ecb24b31d672ca92d42fa644f,datasets\raw\fitzpatrick17k\images\d98b961ecb24b31d672ca92d42fa644f.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus53.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus53jpg.jpg
099c6e631e0f54a5a5ffe64dd938f21e,datasets\raw\fitzpatrick17k\images\099c6e631e0f54a5a5ffe64dd938f21e.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption135.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption135jpg.jpg
d6c626a40f77f7262353dc2db7e0b757,datasets\raw\fitzpatrick17k\images\d6c626a40f77f7262353dc2db7e0b757.jpg,fitzpatrick17k,skin_tone,unassigned,4,2,hidradenitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa45.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa45jpg.jpg
39b1853bbd7aee8beb2bd4be5bf0f922,datasets\raw\fitzpatrick17k\images\39b1853bbd7aee8beb2bd4be5bf0f922.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,dermatomyositis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis97.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis97jpg.jpg
78cdc95d817a9c8e5cbe32a481673125,datasets\raw\fitzpatrick17k\images\78cdc95d817a9c8e5cbe32a481673125.jpg,fitzpatrick17k,skin_tone,unassigned,5,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn27.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn27jpg.jpg
04e8c9f72761f00075f2f70459d7027f,datasets\raw\fitzpatrick17k\images\04e8c9f72761f00075f2f70459d7027f.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus45.jpg,httpwwwdermaamincomsiteimagesclinicalpicssubacutecutaneouslupuserythematosussubacutecutaneouslupuserythematosus45jpg.jpg
730a5db8eee84f8637f31c2eeefbea61,datasets\raw\fitzpatrick17k\images\730a5db8eee84f8637f31c2eeefbea61.jpg,fitzpatrick17k,skin_tone,unassigned,5,4,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus20.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscomedonicusnaevuscomedonicus20jpg.jpg
055754f56bd5a8c37c3b7e01ae2caa35,datasets\raw\fitzpatrick17k\images\055754f56bd5a8c37c3b7e01ae2caa35.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,erythema annulare centrifigum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum19.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaannularecentrifugumerythemaannularecentrifugum19jpg.jpg
a7432cf3e4faf44ab58bcb093fb6a3bd,datasets\raw\fitzpatrick17k\images\a7432cf3e4faf44ab58bcb093fb6a3bd.jpg,fitzpatrick17k,skin_tone,unassigned,4,4,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/eyelid_dermoid/eyelid_dermoid2.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeyeliddermoideyeliddermoid2jpg.jpg
53d69b9f140ac6b48514141564dc6b2f,datasets\raw\fitzpatrick17k\images\53d69b9f140ac6b48514141564dc6b2f.jpg,fitzpatrick17k,skin_tone,unassigned,2,3,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema48.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema48jpg.jpg
c204c7c8443fbe404200e36285a8cae0,datasets\raw\fitzpatrick17k\images\c204c7c8443fbe404200e36285a8cae0.jpg,fitzpatrick17k,skin_tone,unassigned,-1,2,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis25.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis25jpg.jpg
8d0095170ff1c91f2c6cd7c9a67270f5,datasets\raw\fitzpatrick17k\images\8d0095170ff1c91f2c6cd7c9a67270f5.jpg,fitzpatrick17k,skin_tone,unassigned,-1,-1,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies65.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies65jpg.jpg
9838b6548e7842a1c228e9548a32099c,datasets\raw\fitzpatrick17k\images\9838b6548e7842a1c228e9548a32099c.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,basal cell carcinoma,malignant epidermal,malignant,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/c/carcinoma_basal_cell/carcinoma_basal_cell10.jpg,httpwwwdermaamincomsiteimagesclinicalpicccarcinomabasalcellcarcinomabasalcell10jpg.jpg
d565fec5dcef772cc1a7b9f76430eb77,datasets\raw\fitzpatrick17k\images\d565fec5dcef772cc1a7b9f76430eb77.jpg,fitzpatrick17k,skin_tone,unassigned,4,3,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris20.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris20jpg.jpg
a4c6b049eff3dc3080aa26feea752ef0,datasets\raw\fitzpatrick17k\images\a4c6b049eff3dc3080aa26feea752ef0.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,lyme disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lyme-disease/lyme-disease15.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymediseaselymedisease15jpg.jpg
8185239ca8e7d43f60864717a59802cc,datasets\raw\fitzpatrick17k\images\8185239ca8e7d43f60864717a59802cc.jpg,fitzpatrick17k,skin_tone,unassigned,3,1,striae,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae33.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstriaedistensaestriaedistensae33jpg.jpg
ff0ede16c336307290471d2418850a36,datasets\raw\fitzpatrick17k\images\ff0ede16c336307290471d2418850a36.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus-erythematosus-tumidus/lupus-erythematosus-tumidus1.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosustumiduslupuserythematosustumidus1jpg.jpg
e30589561d48c95e0d2151ba7899d796,datasets\raw\fitzpatrick17k\images\e30589561d48c95e0d2151ba7899d796.jpg,fitzpatrick17k,skin_tone,unassigned,6,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le19.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle19jpg.jpg
e5a50fd4d67e70c016bc34401ae08e7f,datasets\raw\fitzpatrick17k\images\e5a50fd4d67e70c016bc34401ae08e7f.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,rhinophyma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma41.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhinophymarhinophyma41jpg.jpg
1616459eaaa8f79463b01fd100f419bf,datasets\raw\fitzpatrick17k\images\1616459eaaa8f79463b01fd100f419bf.jpg,fitzpatrick17k,skin_tone,unassigned,2,2,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae24.jpg,httpwwwdermaamincomsiteimagesclinicalpicppseudofolliculitisbarbaepseudofolliculitisbarbae24jpg.jpg
fa325d43faa0082e6cc8987e8a6cede0,datasets\raw\fitzpatrick17k\images\fa325d43faa0082e6cc8987e8a6cede0.jpg,fitzpatrick17k,skin_tone,unassigned,2,-1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le16.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle16jpg.jpg
f228b0ed53a49770f269da5f3ee131c5,datasets\raw\fitzpatrick17k\images\f228b0ed53a49770f269da5f3ee131c5.jpg,fitzpatrick17k,skin_tone,unassigned,6,6,vitiligo,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo39.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitiligovitiligo39jpg.jpg
ade51126ebbb69e4e54a0bd325bd4086,datasets\raw\fitzpatrick17k\images\ade51126ebbb69e4e54a0bd325bd4086.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum37.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum37jpg.jpg
a7821ca7a0f65f9095a61d66c234f683,datasets\raw\fitzpatrick17k\images\a7821ca7a0f65f9095a61d66c234f683.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/g/gorlin_syndrome/gorlin_syndrome3.jpg,httpwwwdermaamincomsiteimagesclinicalpicggorlinsyndromegorlinsyndrome3jpg.jpg
ab02b84a847c6675775ecb9d04c75abd,datasets\raw\fitzpatrick17k\images\ab02b84a847c6675775ecb9d04c75abd.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis30.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis30jpg.jpg
7e8285c87bf045d7eb75042155632036,datasets\raw\fitzpatrick17k\images\7e8285c87bf045d7eb75042155632036.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/patch-testing/patch-testing1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppatchtestingpatchtesting1jpg.jpg
e39141991c0c03a7181d1842009ac951,datasets\raw\fitzpatrick17k\images\e39141991c0c03a7181d1842009ac951.jpg,fitzpatrick17k,skin_tone,unassigned,5,5,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-ulcer/stasis-ulcer6.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisulcerstasisulcer6jpg.jpg
9d5e4780260cf2955e3e0e783cb21247,datasets\raw\fitzpatrick17k\images\9d5e4780260cf2955e3e0e783cb21247.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,kaposi sarcoma,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma58.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma58jpg.jpg
9a29e78c932c9a463ab990dc59b44b83,datasets\raw\fitzpatrick17k\images\9a29e78c932c9a463ab990dc59b44b83.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,porphyria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda44.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporphyriacutaneatardaporphyriacutaneatarda44jpg.jpg
a2170e425512ffeb28953fa26bb90e02,datasets\raw\fitzpatrick17k\images\a2170e425512ffeb28953fa26bb90e02.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis22jpg.jpg
862d0d4096cacb124d4e0df53c32b0e0,datasets\raw\fitzpatrick17k\images\862d0d4096cacb124d4e0df53c32b0e0.jpg,fitzpatrick17k,skin_tone,unassigned,2,1,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_comedonal/acne_comedonal7.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnecomedonalacnecomedonal7jpg.jpg
204f57f5c4dd76c0841f106da6993d53,datasets\raw\fitzpatrick17k\images\204f57f5c4dd76c0841f106da6993d53.jpg,fitzpatrick17k,skin_tone,unassigned,1,1,acne vulgaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris7.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris7jpg.jpg
c8c63f5f347e408981de99a00cbd255d,datasets\raw\fitzpatrick17k\images\c8c63f5f347e408981de99a00cbd255d.jpg,fitzpatrick17k,skin_tone,unassigned,3,2,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus55.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus55jpg.jpg
6e7d4fbd43fdfa20e22779d9670762a5,datasets\raw\fitzpatrick17k\images\6e7d4fbd43fdfa20e22779d9670762a5.jpg,fitzpatrick17k,skin_tone,unassigned,6,6,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/buerger_disease/buerger_disease4.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbuergerdiseasebuergerdisease4jpg.jpg
